NO_OF_FRAMES	558
NO_OF_CAMERAS	11
NO_OF_MARKERS	34
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-12-30, 09:50:46.772	1691.57365920
DATA_INCLUDED	3D
MARKER_NAMES	HR	HL	C7	MS	PX	AR	AL	T7	ELR	EMR	ELL	EML	PMR	PLR	DMR	DLR	PLL	PML	DML	DLL	SIPSR	SIPSL	SIASL	SIASR	CLR	CMR	CML	CLL	MLR	MMR	FAR	MML	MLL	FAL
HR X	HR Y	HR Z	HL X	HL Y	HL Z	C7 X	C7 Y	C7 Z	MS X	MS Y	MS Z	PX X	PX Y	PX Z	AR X	AR Y	AR Z	AL X	AL Y	AL Z	T7 X	T7 Y	T7 Z	ELR X	ELR Y	ELR Z	EMR X	EMR Y	EMR Z	ELL X	ELL Y	ELL Z	EML X	EML Y	EML Z	PMR X	PMR Y	PMR Z	PLR X	PLR Y	PLR Z	DMR X	DMR Y	DMR Z	DLR X	DLR Y	DLR Z	PLL X	PLL Y	PLL Z	PML X	PML Y	PML Z	DML X	DML Y	DML Z	DLL X	DLL Y	DLL Z	SIPSR X	SIPSR Y	SIPSR Z	SIPSL X	SIPSL Y	SIPSL Z	SIASL X	SIASL Y	SIASL Z	SIASR X	SIASR Y	SIASR Z	CLR X	CLR Y	CLR Z	CMR X	CMR Y	CMR Z	CML X	CML Y	CML Z	CLL X	CLL Y	CLL Z	MLR X	MLR Y	MLR Z	MMR X	MMR Y	MMR Z	FAR X	FAR Y	FAR Z	MML X	MML Y	MML Z	MLL X	MLL Y	MLL Z	FAL X	FAL Y	FAL Z	
3415.684	724.111	2349.690	3382.435	1008.395	2337.124	3179.166	760.559	2135.268	3331.159	764.074	1926.091	3306.315	669.944	1714.676	3383.817	629.964	2183.705	3141.772	982.829	2050.011	3013.471	617.669	2007.396	3875.668	464.330	2093.414	3864.995	431.851	1971.716	2700.468	1105.050	1989.455	2666.125	969.875	1918.574	4307.543	618.848	1998.284	4314.398	570.673	2053.826	4404.916	677.117	2028.794	4388.345	576.896	2101.251	2647.385	1250.103	1565.095	2622.483	1298.361	1588.048	2602.979	1369.806	1479.382	2674.491	1295.866	1452.142	2723.766	407.315	1679.436	2711.952	543.165	1658.332	2895.006	649.873	1408.065	2921.447	260.994	1487.245	2709.714	225.994	767.930	2668.963	455.814	753.823	3138.387	477.459	938.473	3091.993	667.554	820.974	1962.453	244.799	550.913	1987.938	389.103	554.155	1818.976	440.185	291.727	3129.010	283.552	176.634	3065.736	415.985	141.417	3385.734	321.967	34.149
3422.263	731.227	2349.728	3389.582	1015.206	2335.950	3184.773	765.205	2135.326	3338.233	771.969	1928.076	3312.762	672.425	1716.042	3391.794	632.428	2185.376	3143.421	985.491	2050.132	3019.994	619.761	2010.648	3890.187	473.126	2066.172	3872.487	454.974	1943.054	2701.456	1101.395	1994.191	2668.661	965.110	1923.550	4314.159	642.830	1973.632	4321.537	589.474	2024.715	4417.762	694.376	2005.964	4396.203	590.193	2074.926	2643.071	1242.243	1568.173	2617.661	1290.427	1591.338	2595.849	1359.629	1479.995	2668.211	1286.112	1453.917	2729.198	407.077	1684.906	2715.990	542.222	1661.847	2898.753	648.461	1411.626	2926.672	260.456	1492.605	2713.613	222.879	773.867	2673.357	452.914	760.597	3139.874	477.141	939.283	3091.710	667.073	821.652	1966.363	243.100	557.510	1992.492	387.197	560.856	1825.725	439.799	298.170	3129.461	283.440	176.963	3065.463	415.419	141.855	3386.051	322.173	34.155
3428.960	738.183	2350.253	3396.401	1022.204	2335.052	3192.339	770.166	2139.280	3343.234	777.364	1928.894	3316.605	677.037	1717.332	3400.397	634.578	2186.312	3145.916	989.239	2050.325	3024.544	624.675	2012.112	3901.343	483.377	2038.408	3878.111	479.101	1914.406	2702.102	1097.734	1998.118	2671.041	960.738	1929.152	4319.412	665.431	1948.486	4326.774	604.564	1994.638	4426.957	713.485	1982.478	4401.825	603.182	2039.525	2638.930	1234.412	1571.765	2612.534	1281.904	1593.817	2589.620	1349.314	1480.474	2662.370	1275.876	1455.223	2734.200	406.906	1689.651	2721.401	541.945	1666.702	2902.655	647.114	1414.562	2932.741	259.102	1498.950	2717.749	219.426	779.792	2677.464	449.431	766.701	3140.626	477.568	940.083	3091.298	666.659	822.418	1970.098	241.255	564.352	1996.628	385.893	567.665	1831.356	439.403	305.457	3130.052	283.181	177.447	3065.174	414.917	142.248	3386.343	322.209	34.218
3436.077	745.223	2351.274	3402.841	1029.392	2334.070	3198.778	774.877	2138.731	3348.119	782.758	1930.071	3320.120	682.021	1718.255	3409.342	636.646	2187.206	3149.583	993.986	2052.094	3030.247	627.855	2014.418	3910.317	494.654	2010.105	3881.624	504.223	1887.331	2699.365	1092.788	1997.552	2673.105	956.387	1933.664	4323.248	686.547	1922.694	4331.129	620.682	1964.884	4433.174	727.780	1955.682	4406.946	615.496	2011.515	2635.292	1225.826	1574.471	2608.338	1273.430	1596.192	2584.198	1338.551	1481.532	2657.072	1265.611	1457.150	2739.833	406.426	1694.181	2725.648	541.224	1670.052	2906.419	645.720	1418.315	2938.860	258.467	1504.724	2721.221	216.015	785.892	2681.346	446.136	772.546	3142.259	477.099	941.512	3090.568	666.139	823.121	1972.868	239.489	571.615	2000.180	383.453	575.008	1836.347	438.725	313.475	3130.744	283.029	177.801	3065.192	414.462	142.703	3386.562	322.386	34.298
3442.796	752.817	2352.313	3409.127	1036.517	2333.320	3203.905	779.630	2147.118	3353.030	788.371	1931.029	3324.096	686.929	1719.519	3418.273	638.957	2187.093	3152.746	998.298	2053.478	3036.384	630.556	2017.275	3916.164	507.143	1983.936	3882.189	530.648	1861.901	2702.875	1091.842	2005.925	2675.286	952.352	1939.315	4325.615	706.073	1896.103	4335.623	642.568	1936.744	4443.553	742.448	1930.360	4410.963	627.246	1979.529	2632.488	1216.978	1576.851	2604.640	1264.776	1598.298	2578.642	1327.426	1481.902	2652.003	1254.957	1458.788	2745.867	406.492	1700.180	2731.112	540.640	1675.192	2910.172	644.632	1421.315	2944.963	258.329	1509.638	2724.963	212.053	791.850	2684.649	442.454	778.662	3143.105	477.169	942.376	3089.776	665.475	823.859	1975.996	237.163	579.038	2003.327	380.792	582.650	1840.398	438.044	321.045	3131.605	282.897	178.368	3064.812	413.770	142.792	3386.931	322.535	34.382
3449.797	760.242	2353.473	3415.148	1043.732	2332.587	3210.677	783.305	2148.587	3357.702	794.095	1932.098	3328.492	692.057	1720.623	3428.184	641.067	2187.491	3155.109	1001.711	2054.479	3044.217	630.705	2021.339	3918.704	520.478	1961.163	3880.193	555.236	1839.575	2703.372	1089.276	2009.929	2677.130	948.338	1943.525	4326.459	723.902	1868.564	4337.741	657.497	1906.475	4442.460	754.923	1897.516	4413.684	638.808	1945.777	2628.842	1207.707	1580.042	2600.853	1255.404	1600.168	2573.747	1316.253	1483.071	2647.779	1244.294	1460.202	2751.367	406.168	1703.343	2736.102	540.231	1678.361	2914.018	643.700	1423.956	2951.687	257.905	1515.317	2728.059	208.339	797.493	2687.782	438.499	784.241	3144.383	477.437	942.924	3088.936	665.192	824.377	1978.602	235.039	586.826	2006.909	378.802	590.274	1843.605	437.273	329.495	3132.168	282.675	178.750	3064.829	413.238	143.192	3387.193	322.656	34.478
3456.548	767.724	2354.658	3420.837	1050.990	2332.245	3217.100	788.044	2149.375	3362.305	799.849	1933.235	3332.427	697.571	1721.460	3438.009	643.647	2186.622	3158.268	1006.118	2056.423	3048.525	636.254	2023.059	3919.506	534.094	1940.491	3876.207	576.973	1820.011	2700.588	1084.750	2008.826	2678.817	945.182	1948.003	4325.727	739.932	1839.923	4338.775	671.792	1875.046	4441.345	765.530	1867.705	4415.544	650.757	1911.079	2626.296	1198.711	1581.882	2597.698	1245.994	1601.699	2569.578	1305.025	1484.493	2643.817	1233.266	1461.676	2758.077	406.050	1709.012	2741.655	540.076	1683.180	2917.818	642.784	1427.582	2958.510	258.151	1519.953	2731.419	204.129	803.217	2690.787	434.803	789.841	3145.588	477.829	943.395	3087.669	664.777	824.876	1980.635	232.957	595.166	2009.920	376.760	598.330	1846.150	436.111	338.330	3132.628	282.608	179.224	3064.537	412.503	143.566	3387.351	322.875	34.548
3463.485	775.230	2356.468	3426.415	1057.968	2331.899	3224.208	791.751	2151.365	3366.716	805.867	1933.883	3336.768	703.164	1722.660	3448.032	646.385	2185.547	3161.445	1010.517	2058.789	3055.127	638.874	2026.173	3920.357	547.135	1920.853	3871.708	596.401	1802.915	2700.245	1082.121	2011.689	2681.085	941.234	1952.753	4323.366	754.055	1810.029	4338.813	685.891	1844.013	4452.030	775.559	1834.834	4417.290	665.196	1875.226	2623.887	1189.041	1583.861	2594.658	1236.253	1603.271	2564.725	1292.968	1484.344	2640.357	1222.169	1463.056	2763.859	406.164	1712.444	2746.618	539.465	1686.194	2921.500	642.418	1430.101	2965.117	258.976	1524.826	2734.551	199.860	809.045	2693.366	430.173	795.169	3146.672	478.259	943.973	3086.145	663.965	825.689	1982.634	230.513	603.659	2012.604	374.656	606.031	1848.087	434.601	347.783	3133.484	282.435	179.680	3064.181	411.721	143.974	3387.792	322.974	34.528
3470.036	782.889	2357.494	3431.717	1065.188	2331.356	3230.505	795.860	2152.240	3371.233	812.049	1935.167	3341.190	708.728	1723.712	3458.326	649.154	2185.019	3167.105	1015.490	2060.201	3062.042	640.896	2029.454	3921.362	560.307	1901.984	3864.501	613.916	1787.131	2701.158	1079.882	2015.758	2682.815	938.002	1956.559	4319.322	766.168	1778.732	4345.451	696.027	1809.591	4447.855	790.413	1801.496	4417.042	674.926	1838.268	2621.969	1179.593	1585.632	2592.288	1227.056	1604.879	2561.107	1280.990	1485.421	2637.404	1211.435	1465.281	2770.576	405.966	1717.630	2752.397	539.471	1691.174	2925.025	642.047	1432.499	2972.022	260.109	1528.940	2737.619	195.264	814.679	2695.713	425.895	800.401	3147.750	478.770	944.253	3084.575	663.478	826.260	1984.160	228.287	612.583	2015.084	371.982	614.609	1849.444	432.523	358.017	3133.933	282.314	180.294	3064.654	411.775	144.619	3388.004	323.142	34.639
3477.024	790.453	2358.770	3443.877	1070.867	2331.370	3237.563	799.919	2154.590	3375.449	818.205	1936.197	3345.924	714.112	1724.891	3469.214	652.165	2184.048	3169.698	1019.189	2061.787	3068.538	643.803	2032.783	3921.914	572.855	1883.690	3862.525	624.652	1772.919	2701.077	1077.734	2018.300	2684.916	934.765	1960.767	4313.541	776.166	1745.879	4342.840	706.260	1778.789	4439.252	806.102	1765.786	4415.630	688.024	1801.186	2620.334	1169.878	1587.383	2589.847	1216.909	1605.519	2561.125	1271.956	1488.630	2631.103	1196.044	1464.213	2777.675	406.349	1723.327	2757.889	539.140	1694.475	2928.265	642.266	1435.574	2979.668	260.692	1533.673	2740.496	190.670	820.129	2696.163	419.592	805.372	3148.814	479.475	944.627	3082.956	663.153	826.769	1985.643	225.442	621.909	2017.218	369.505	623.150	1850.151	430.722	367.577	3135.337	282.036	181.056	3064.332	411.062	145.050	3388.290	323.363	34.737
3483.506	797.747	2359.577	3449.191	1078.006	2331.077	3243.619	804.207	2155.475	3379.638	824.401	1937.257	3350.182	720.201	1725.937	3480.188	655.372	2183.623	3173.586	1023.152	2064.321	3075.839	645.886	2036.465	3922.117	585.468	1866.227	3858.379	634.935	1758.781	2700.877	1075.509	2020.429	2687.143	931.497	1965.408	4305.972	783.943	1711.319	4340.177	717.352	1746.499	4436.652	818.634	1725.798	4412.781	701.337	1763.807	2619.190	1160.109	1588.797	2587.754	1206.995	1606.361	2555.025	1257.719	1487.312	2629.635	1185.903	1467.166	2783.804	405.943	1726.145	2763.703	539.050	1699.031	2932.046	642.118	1437.883	2987.282	261.754	1537.749	2743.487	185.602	825.656	2698.562	415.064	810.021	3149.823	480.245	944.771	3080.976	662.720	827.138	1986.852	222.755	631.854	2018.835	366.684	631.693	1850.221	428.419	377.938	3135.397	281.559	182.496	3064.016	410.318	145.386	3388.556	323.588	34.794
3489.947	805.169	2360.327	3454.034	1084.981	2330.808	3249.713	808.613	2156.715	3383.575	830.694	1938.469	3354.558	725.974	1726.994	3490.033	659.545	2182.334	3176.727	1026.815	2065.435	3082.695	648.408	2039.493	3921.821	596.979	1850.380	3854.122	643.572	1744.956	2700.909	1073.029	2023.188	2689.435	927.941	1969.083	4296.560	789.394	1674.900	4341.131	728.858	1713.425	4433.734	829.087	1683.819	4406.601	711.921	1724.072	2618.073	1150.312	1590.318	2585.873	1196.852	1606.943	2552.674	1245.698	1488.373	2629.890	1177.260	1469.398	2791.353	406.014	1732.015	2769.658	538.871	1703.516	2935.192	642.553	1440.433	2994.380	263.835	1541.287	2746.171	180.760	830.939	2700.029	409.881	814.642	3150.593	481.130	945.108	3079.003	662.447	827.729	1987.935	219.842	642.046	2020.418	363.501	640.412	1849.902	425.749	388.627	3135.942	281.522	183.340	3063.666	409.629	145.805	3388.714	323.778	35.017
3496.642	812.232	2361.308	3458.595	1091.838	2330.711	3256.254	812.807	2158.514	3387.648	836.856	1939.534	3358.488	732.006	1728.275	3499.866	664.272	2181.367	3179.869	1031.144	2067.803	3089.484	650.710	2043.037	3921.398	606.632	1835.146	3849.758	650.928	1730.939	2701.933	1070.772	2026.369	2691.971	924.834	1973.908	4287.973	803.566	1643.747	4344.360	740.735	1679.749	4425.639	842.304	1643.299	4400.642	725.814	1687.321	2617.426	1140.595	1591.781	2584.253	1186.659	1607.879	2549.819	1233.314	1488.926	2628.264	1166.161	1471.197	2797.428	406.347	1735.088	2775.385	538.576	1707.043	2938.369	643.292	1442.794	3002.847	264.430	1545.944	2748.703	175.764	836.185	2702.366	404.627	819.038	3151.351	482.054	945.398	3077.220	662.388	828.165	1988.434	216.962	652.682	2021.944	360.198	649.727	1849.435	422.620	399.224	3136.621	281.522	183.901	3063.415	408.836	146.358	3389.036	323.959	34.990
3502.429	819.641	2361.544	3460.352	1098.114	2330.369	3261.765	816.843	2157.531	3391.516	843.469	1941.013	3362.606	738.011	1729.484	3509.719	669.458	2179.991	3180.364	1033.684	2069.767	3095.883	653.653	2046.460	3920.645	617.306	1820.299	3847.190	654.813	1718.797	2702.687	1068.264	2028.524	2694.615	921.325	1977.838	4278.967	819.369	1612.992	4348.523	752.940	1645.651	4415.373	855.459	1602.466	4392.960	739.899	1650.398	2615.826	1129.452	1592.914	2583.664	1177.207	1609.485	2546.268	1220.467	1488.679	2627.146	1155.022	1472.536	2805.551	406.144	1740.149	2780.525	538.250	1710.640	2941.431	644.218	1444.661	3010.015	267.440	1549.171	2751.474	170.110	841.641	2704.313	399.514	822.900	3151.316	482.895	945.612	3075.194	662.157	828.489	1989.355	213.598	663.447	2023.252	357.003	659.544	1848.475	419.008	411.017	3137.272	281.598	184.434	3063.038	408.090	146.876	3389.171	324.336	35.006
3508.640	826.837	2361.988	3464.886	1105.009	2330.156	3268.494	821.316	2161.655	3395.338	849.802	1941.844	3366.353	744.122	1730.563	3519.443	675.539	2178.781	3179.870	1036.609	2072.257	3102.333	656.701	2049.506	3918.571	629.634	1804.600	3842.673	660.501	1705.946	2703.301	1066.282	2030.184	2697.241	918.306	1982.067	4267.233	833.415	1582.880	4352.278	765.432	1611.314	4402.816	868.765	1561.444	4392.194	758.022	1614.750	2615.547	1119.739	1594.263	2582.583	1167.089	1610.050	2545.481	1208.806	1490.108	2627.400	1144.773	1475.018	2813.422	406.744	1745.558	2786.702	538.393	1714.954	2943.840	645.438	1446.760	3018.131	269.080	1552.952	2753.744	164.762	846.848	2705.562	393.925	826.864	3152.691	483.831	945.887	3073.165	661.943	829.332	1989.362	210.368	674.958	2024.195	353.420	669.353	1846.992	414.978	422.660	3137.947	281.699	184.929	3062.497	407.334	147.352	3389.520	324.554	35.004
3514.637	833.825	2362.495	3468.990	1111.768	2330.116	3273.894	825.874	2161.709	3398.510	856.937	1942.702	3359.229	751.780	1732.755	3528.853	682.177	2177.420	3185.240	1041.892	2075.657	3109.329	658.719	2053.079	3916.996	639.803	1790.231	3837.469	665.897	1693.512	2704.419	1063.965	2032.243	2700.735	914.823	1986.787	4253.748	846.132	1550.181	4354.286	778.168	1576.919	4388.217	882.646	1520.289	4285.844	788.547	1581.004	2615.984	1110.421	1596.950	2581.597	1156.745	1610.736	2543.535	1196.404	1490.729	2625.753	1132.083	1474.662	2819.543	406.413	1748.710	2792.216	537.824	1719.072	2946.930	647.082	1449.256	3026.083	271.699	1556.490	2755.828	159.336	851.885	2707.815	388.306	830.309	3153.068	484.898	946.328	3071.081	662.023	830.257	1989.965	206.556	686.734	2024.875	349.516	679.264	1845.504	410.611	434.756	3138.866	281.799	185.639	3062.358	406.844	147.957	3389.611	324.802	35.102
3520.552	840.809	2362.371	3472.843	1118.560	2330.312	3279.746	831.023	2164.697	3402.336	862.284	1943.493	3362.228	757.579	1734.002	3538.377	689.958	2175.917	3186.716	1045.175	2077.028	3116.292	660.762	2056.646	3915.767	649.139	1776.125	3832.421	670.441	1681.106	2705.613	1061.610	2033.975	2703.584	911.878	1991.042	4238.252	858.387	1518.711	4353.203	791.104	1542.647	4371.257	896.171	1479.758	4272.693	802.014	1548.919	2616.285	1100.758	1598.153	2581.168	1146.803	1611.470	2541.661	1183.703	1490.563	2625.582	1121.274	1477.057	2827.698	406.387	1753.614	2798.242	537.997	1722.978	2950.138	648.979	1452.187	3033.812	274.301	1559.606	2758.047	153.499	857.040	2709.342	382.699	833.784	3153.664	486.199	946.688	3069.397	661.566	830.905	1989.842	203.018	698.721	2025.936	345.386	689.263	1843.487	405.974	446.852	3139.592	281.988	186.401	3061.814	406.014	148.273	3389.780	325.254	35.119
3526.402	847.691	2362.619	3476.584	1125.251	2330.655	3285.510	835.309	2165.946	3405.576	869.561	1944.948	3365.192	763.326	1735.406	3547.630	697.751	2173.712	3188.282	1048.733	2078.255	3121.435	665.612	2058.403	3913.689	657.047	1763.527	3827.297	672.912	1669.627	2706.782	1059.108	2035.134	2707.886	908.567	1996.551	4220.262	868.922	1487.626	4347.689	804.199	1508.680	4348.962	905.663	1442.605	4257.822	815.460	1517.920	2616.656	1090.865	1599.513	2579.930	1136.433	1612.623	2542.175	1172.244	1492.886	2625.120	1109.879	1478.115	2834.792	407.365	1756.975	2803.474	538.120	1725.870	2953.020	649.642	1453.626	3041.408	277.649	1562.696	2760.007	147.628	862.544	2710.940	376.697	837.470	3154.386	487.333	947.415	3067.660	661.773	831.695	1990.184	198.889	711.105	2026.781	341.760	699.401	1841.537	400.736	459.627	3140.463	282.186	187.214	3061.659	405.542	148.656	3389.999	325.501	35.273
3532.404	854.715	2362.898	3481.122	1131.990	2330.866	3290.613	840.496	2165.274	3409.429	874.739	1945.335	3368.522	769.154	1736.387	3556.797	706.557	2171.593	3191.927	1053.804	2082.411	3128.046	668.462	2061.532	3911.319	666.274	1749.086	3821.469	676.310	1658.113	2708.682	1056.912	2036.672	2711.626	905.759	2000.325	4201.227	879.938	1456.963	4336.403	817.410	1475.199	4325.733	916.191	1403.460	4241.422	828.588	1487.353	2618.085	1082.087	1601.078	2580.174	1126.614	1613.339	2539.585	1158.727	1491.888	2625.132	1098.539	1479.654	2843.066	407.393	1761.453	2808.899	538.809	1735.314	2956.070	651.754	1455.889	3049.898	279.744	1566.266	2761.685	141.797	867.580	2712.923	370.723	840.317	3155.221	488.804	947.676	3066.187	662.017	832.359	1990.228	194.511	723.674	2027.376	337.529	709.370	1839.353	395.110	472.414	3141.211	282.429	187.876	3061.242	404.921	149.194	3390.351	325.732	35.344
3538.270	861.401	2363.064	3485.050	1138.677	2331.262	3296.293	844.980	2170.513	3412.569	882.212	1946.682	3367.314	775.625	1738.143	3566.130	715.928	2169.423	3193.441	1057.298	2083.403	3134.000	671.978	2064.167	3907.994	675.242	1735.007	3815.319	679.167	1647.360	2711.572	1054.788	2039.111	2716.349	902.494	2005.451	4180.697	890.938	1427.344	4318.003	830.694	1442.387	4302.005	928.374	1367.689	4225.756	844.969	1458.748	2615.950	1068.580	1600.788	2578.796	1114.496	1613.001	2538.047	1145.511	1492.058	2625.228	1087.350	1480.201	2850.378	408.305	1764.829	2814.739	539.127	1738.185	2959.752	654.730	1459.785	3057.305	283.225	1569.067	2763.458	135.785	872.456	2714.695	364.836	843.660	3155.927	490.180	948.536	3065.313	662.903	833.506	1990.193	190.302	736.779	2028.381	332.437	720.960	1837.170	389.091	485.395	3142.150	283.078	188.927	3061.155	404.258	150.232	3390.446	326.027	35.470
3543.962	868.279	2363.013	3488.592	1145.455	2331.570	3301.747	849.575	2170.517	3416.300	887.187	1947.201	3370.461	781.183	1739.287	3575.290	725.267	2167.278	3196.258	1061.661	2083.279	3140.048	675.788	2066.541	3904.543	683.492	1720.795	3808.843	682.249	1636.335	2713.787	1052.375	2040.558	2720.856	899.642	2009.606	4156.940	898.512	1396.137	4297.670	845.596	1410.812	4277.723	942.210	1334.474	4206.222	857.397	1429.380	2617.243	1058.896	1602.313	2579.588	1104.929	1614.284	2538.022	1133.680	1492.826	2625.827	1076.390	1482.308	2858.324	408.943	1768.713	2821.131	539.130	1742.095	2963.123	656.672	1462.146	3065.159	286.312	1571.831	2765.182	129.597	878.328	2716.324	358.665	846.932	3155.996	491.787	949.194	3064.239	663.666	834.532	1990.388	185.413	750.000	2028.590	327.643	731.405	1834.783	382.855	498.753	3142.723	283.284	189.601	3060.965	403.927	150.852	3390.850	326.293	35.502
3549.746	875.186	2363.616	3492.443	1151.982	2332.084	3308.034	854.157	2173.289	3425.352	893.313	1948.738	3373.528	786.895	1740.058	3583.781	735.184	2164.311	3198.488	1065.559	2088.768	3145.855	679.747	2068.613	3900.243	692.005	1706.438	3801.827	685.229	1625.894	2716.763	1050.084	2042.634	2725.787	897.112	2013.898	4134.951	910.673	1370.077	4276.427	859.889	1380.215	4250.428	953.608	1301.055	4191.558	867.762	1400.390	2618.856	1049.745	1603.698	2583.319	1098.619	1616.321	2537.611	1120.990	1493.528	2626.263	1065.236	1482.815	2868.052	406.913	1773.746	2826.972	539.339	1744.805	2966.347	658.179	1464.095	3072.684	289.573	1574.801	2766.754	123.214	883.635	2717.923	352.096	849.966	3156.955	493.500	949.560	3063.270	664.081	835.264	1990.078	180.606	763.541	2029.399	322.267	742.708	1832.395	376.323	512.397	3143.664	283.621	190.566	3060.793	403.566	151.564	3390.936	326.595	35.671
3555.565	881.901	2363.633	3495.821	1158.593	2332.206	3313.569	858.790	2174.278	3428.778	899.520	1949.082	3376.541	792.202	1740.925	3592.005	745.200	2161.043	3200.834	1069.207	2089.567	3152.101	683.074	2071.140	3895.134	701.341	1692.568	3795.171	687.682	1616.107	2719.472	1047.700	2043.858	2731.182	894.172	2018.318	4109.688	919.521	1342.786	4253.780	873.780	1350.594	4221.508	964.834	1269.721	4169.090	879.753	1372.679	2620.947	1040.857	1605.549	2581.914	1085.672	1616.288	2538.073	1109.185	1494.599	2626.945	1053.919	1483.829	2874.408	409.658	1776.425	2833.283	539.503	1748.673	2970.446	661.043	1467.176	3080.033	293.042	1577.360	2768.118	116.945	889.330	2719.399	345.688	853.125	3158.273	495.289	950.283	3062.309	664.717	836.080	1990.551	175.300	777.152	2029.812	317.113	753.722	1830.046	369.322	526.366	3144.402	284.340	191.481	3060.609	402.975	152.267	3390.996	326.977	35.650
3561.194	888.615	2363.565	3499.977	1165.021	2332.568	3318.779	863.257	2174.151	3432.157	905.836	1949.371	3379.668	797.644	1741.624	3600.126	755.247	2158.163	3202.548	1072.970	2092.238	3158.572	686.458	2073.473	3889.799	709.907	1678.749	3788.606	689.956	1606.619	2722.228	1045.358	2044.790	2736.260	892.086	2022.176	4081.441	924.832	1314.696	4229.231	887.473	1321.946	4191.014	975.576	1239.317	4145.403	891.403	1346.517	2625.765	1033.916	1607.712	2583.553	1076.604	1617.447	2537.308	1095.741	1494.536	2628.168	1043.294	1484.921	2881.849	411.187	1779.735	2838.956	540.188	1750.780	2974.001	662.999	1469.863	3089.100	296.120	1580.757	2769.343	110.902	894.812	2721.162	339.524	856.862	3159.366	497.133	950.842	3061.433	665.099	837.324	1990.714	170.077	791.069	2030.605	311.565	765.281	1827.471	362.293	540.225	3145.222	284.821	192.602	3060.730	402.826	153.206	3391.177	327.189	35.720
3566.810	895.367	2364.302	3503.136	1171.454	2332.871	3325.287	868.832	2176.869	3434.984	912.174	1949.466	3382.653	803.463	1742.063	3607.799	765.516	2154.619	3204.589	1075.747	2095.940	3164.618	690.282	2075.418	3883.786	718.390	1665.647	3781.603	692.324	1597.897	2725.253	1042.766	2046.498	2742.278	889.084	2026.563	4053.818	932.669	1290.264	4200.255	903.305	1294.657	4159.046	985.490	1210.699	4120.294	902.330	1321.275	2628.056	1025.217	1609.665	2585.188	1067.203	1618.190	2538.290	1084.277	1495.920	2629.283	1032.446	1485.634	2889.831	411.984	1783.368	2845.561	540.423	1754.655	2975.598	661.782	1470.630	3096.374	299.656	1582.846	2770.797	104.356	900.403	2724.258	334.440	859.784	3160.614	498.895	951.458	3060.873	665.765	838.200	1991.187	164.396	805.066	2030.971	305.253	776.540	1825.226	354.779	554.237	3146.446	285.401	193.407	3060.448	402.354	154.126	3391.362	327.470	35.764
